ValueG,DIFF_BRG,ValueR,DEFECT_RBG,PKR.B,MinG,DEFECT_SIZE_Y,PKG.B,MaxB,BlackRatio,ValueB,MeanG.B,G,PKB.R,DEFECT_LENGTH,PKR,CBlobCnt,DEFECT_SIZE_X,DEFECT_AREAR3,CTB,DEFECT_TYPE
-48.90103039,-30,-48.22399742,97,1.779268666,79.60500199,3.544,-0.578567871,197.4850564,0.864894865,-54.00537674,1.31677854,126.3300981,0.267373497,5.802,115.3659277,4.866048325,4.594,2.415,143.5914407,G
-34.99988,-31,-32.16917,150,1.973841,71.31228,13.718,-0.419997,150.391,2.148196,-38.56863,1.550661,118.7093,-0.2056264,14.514,71.3835,1.643742,4.742,6.2,126.2482,G
-18.7308,-25,-12.99568,102,1.867147,56.77556,5.712,0.2971349,79.58131,1.807369,-18.10107,1.521818,70.60881,-0.6221336,6.781,43.70679,-0.50549,3.654,2.919,73.93219,G
-28.71317,-38,-18.85608,168,3.115957,67.04933,4.255,0.8663769,55.6328,2.16031,-13.50792,3.024915,86.99726,-0.4620296,5.826,48.97297,-0.5202943,3.979,2.429,47.88484,NG
-52.7981,-41,-51.89669,164,3.486432,101.2837,3.56,0.6197068,100.216,1.539445,-22.22888,2.863421,125.7095,-0.991898,5.332,125.1122,-0.4125826,3.97,2.336,76.36223,NG
-11.15483,-22,-8.905281,82,2.580932,32.55523,3.961,0.5655333,44.65013,1.400798,-9.151206,2.261465,40.92716,-0.6287535,5.436,29.65675,-0.356,3.723,2.417,38.30936,G
-43.97231,-36,-48.62091,162,3.413544,103.0693,3.122,1.272447,61.91863,1.669364,-16.36143,3.290644,122.3806,-1.516427,5.617,113.9134,0.1294437,4.67,2.216,56.64481,NG
-28.49274,-35,-26.82706,153,2.947501,66.87713,4.71,-0.4164998,89.16691,1.50375,-25.71453,1.457672,79.35296,-0.9365734,6.514,64.95486,0.2278354,4.5,3.98,66.35879,G
-11.28355,-24,-8.566452,130,2.026177,44.57416,6.758,-0.7673836,65.71446,2.175716,-10.67417,1.847886,58.51144,-0.151259,8.177,35.1063,-0.04098141,4.604,2.436,59.34498,G
-19.54264,17,-32.36998,147,2.165765,44.45234,13.044,-0.368072,221.3974,1.814958,-26.59559,1.179584,87.88263,0.1175542,16.951,67.00494,0.9104357,10.825,7.173,117.89,NG
-37.49273,-29,-14.94932,103,1.52826,72.08973,3.512,-0.805782,107.4302,1.60785,-49.4343,1.80406,74.70349,1.102286,4.552,31.92685,-0.1643982,2.897,2.013,91.25385,NG
-34.1904,-36,-26.67376,143,2.551074,65.9183,2.713,0.002994504,90.04642,2.219282,-24.8944,2.499652,84.13449,-0.4812795,4.069,62.69214,-0.27795,3.033,2.495,66.76494,G
-42.66934,-44,-42.74007,147,3.760383,107.5014,4.695,2.002589,72.26106,1.662907,-13.14594,3.313781,127.038,-0.9498066,6.767,107.1796,0.2483537,4.874,3.515,62.60962,NG
-23.03946,-39,-19.22989,139,2.775587,54.84421,13.234,-0.3516868,79.20688,1.474053,-23.485,1.774077,64.75834,-0.2385633,13.641,46.11322,0.7427374,3.308,3.165,64.23321,G
-12.65788,-33,-17.80502,105,1.692573,37.8386,5.115,-0.2777051,71.65319,1.720697,-20.28983,1.951366,56.25733,-0.6244285,7.427,35.80939,-0.4923436,5.385,4.075,61.59376,G
-28.76464,-51,-28.29455,129,1.881871,43.34243,4.726,-0.8466732,130.7607,1.447096,-25.1835,1.68545,72.42111,0.2382414,8.613,44.027,0.8793186,7.201,2.456,82.35232,G
-30.42005,-34,-23.54133,168,2.298597,73.91389,7.19,-0.7011048,122.5079,1.333545,-39.2034,1.487236,84.08083,1.979035,8.024,29.77815,-0.06391821,3.561,3.459,103.3199,G
-85.02781,32,-98.75788,176,2.272012,90.69063,5.348,0.7158222,194.7197,1.035493,-75.32611,2.156248,153.8095,-0.7011577,6.546,73.5812,0.2248724,3.773,2.833,134.9175,NG
-19.78188,-60,-10.70223,144,2.811263,55.90365,4.747,-0.02518797,94.4087,1.978672,-13.88053,2.09658,94.33756,-0.8284387,6.672,56.77766,-0.1695724,4.688,3.134,66.65007,G
-24.3516,-47,-19.53728,124,1.72152,57.75041,5.439,-0.5019398,119.7237,2.103483,-29.16062,1.616831,72.7791,0.4733049,7.022,40.35341,-0.6073537,4.441,3.563,96.68615,G
-29.17959,-30,-23.62224,124,2.303564,47.83728,10.142,-0.006126643,127.0643,1.35913,-22.99623,1.921858,86.77799,0.8939269,11.601,31.88312,30.72003,5.634,5.676,77.07861,NG
-60.47339,-31,-29.62174,159,2.976575,65.07092,3.59,0.8743852,73.37886,1.753486,-31.16695,2.191356,100.7786,-1.021927,5.03,68.04233,0.2872662,3.523,2.019,54.05015,NG
-49.03638,-39,-39.01935,130,3.266552,75.96647,4.591,1.084318,145.6258,0.9952914,-36.88211,1.745411,120.3902,-0.9880897,5.798,136.6267,6.407618,3.541,3.626,96.67509,G
-29.92722,-29,-29.67227,132,2.419624,76.55643,5.033,0.4027462,99.72094,1.869973,-26.64828,1.424463,87.28078,-0.3778921,6.2,73.27084,-0.370967,3.621,2.166,81.38725,G
-17.46727,-68,-18.15888,96,2.91853,45.62279,6.634,0.07598171,65.81838,2.049811,-20.45942,1.693327,64.999,-1.046993,8.213,45.79644,-0.08282668,4.842,4.239,56.12887,G
-43.99335,-34,-52.96288,145,4.212269,97.20459,3.613,0.9817704,64.58062,1.835844,-17.32074,3.140353,117.0193,-0.9797261,7.129,120.8181,-0.5147148,6.146,3.647,58.56385,NG
-16.16531,-34,-13.64268,120,2.040798,51.76414,4.687,-0.2522367,79.16749,1.726945,-23.84476,1.588819,65.11618,0.3226483,6.044,30.19785,0.2420238,3.816,2.458,71.73668,G
-53.26348,-36,-32.18685,160,1.987856,81.10325,3.733,0.8185062,116.8102,1.602806,-28.48909,2.476619,139.2338,-0.9875276,5.886,85.20858,2.178122,4.55,2.138,89.31053,G
-32.05845,-41,-26.06837,125,1.869241,76.02767,7.006,-0.1235133,112.8626,1.389159,-23.92981,2.073729,100.913,-0.2542522,7.667,55.20721,2.264999,3.116,3.353,82.13878,G
-30.86213,-37,-26.85145,142,2.240334,47.31043,3.576,-0.6862305,98.20562,1.430027,-26.5828,1.689186,74.70975,-0.2556762,4.86,51.94021,3.060753,3.292,2.218,68.45182,G
-21.06563,-25,-20.50849,126,2.161137,48.23362,6.545,0.4189943,93.89253,1.664359,-16.10097,1.820533,72.16878,-0.09917914,8.637,38.77199,1.646166,5.635,4.515,68.70432,G
-23.26159,-22,-11.0784,127,1.436112,60.22697,3.395,-0.1094806,79.48666,2.178658,-27.11585,1.806357,63.67737,1.076516,5.677,27.25318,-0.6118622,4.55,2.121,73.64091,NG
-19.76495,-20,-13.9937,117,1.851918,56.28481,4.85,0.03168823,69.43146,2.005519,-22.61131,1.609318,58.39022,-0.2822699,6.192,36.30512,0.1626074,3.85,2.024,64.2705,G
-37.95676,-35,-34.67452,156,3.472289,84.9347,3.36,1.008959,72.30677,1.582109,-13.04946,2.717304,112.9332,-1.124381,5.426,81.58425,0.2015906,4.26,2.817,60.40533,NG
-35.10664,-19,-20.78116,138,1.969781,91.32617,4.2,-0.6690879,120.1953,2.241096,-39.01547,1.931503,100.1717,0.5313332,5.28,51.33285,-0.3729632,3.2,3.237,115.2185,G
-59.43014,92,-64.11353,243,2.187279,47.7303,71.396,-0.2349633,219.3868,0.5927402,-56.40641,1.333009,104.5936,-0.939373,167.423,92.563,250.4082,151.437,23.923,95.30155,NG
-79.59067,20,-81.08772,255,2.563746,66.94503,120.604,-0.6110975,256.6823,0.6493063,-80.98603,1.528584,194.5777,-0.2279207,159.127,239.375,250.5587,103.808,30.62,202.4223,NG
-43.04921,-31,-29.72309,166,3.069714,72.8511,4.573,0.3505046,114.6148,1.407495,-20.73241,1.817211,107.6725,-1.38367,6.419,79.51786,9.517803,4.505,2.406,86.05117,NG
-32.32938,-21,-25.01733,119,2.680878,53.90148,3.923,0.08886501,127.1563,2.277718,-32.88527,1.838583,82.97272,-1.057343,5.28,59.5753,15.55124,3.535,2.189,90.17323,NG
-10.09093,-30,-8.173888,84,2.650831,50.37292,6.85,0.5520082,78.34775,2.040436,-11.68093,1.858167,72.93475,-1.315552,9.812,75.19161,-0.4539498,7.025,4.269,67.27811,NG
-7.21319,-37,-8.511676,109,2.275784,40.66401,5.203,-1.043598,80.52262,1.717062,-17.27362,2.055451,58.90547,0.3836449,7.147,26.98226,-0.1968373,4.9,3.615,74.93501,G
-43.10898905,-57,-30.83770947,179,2.749705204,80.90600864,4.834,0.718137499,108.770133,1.486369512,-17.70492943,2.859100078,116.2341026,-0.390645923,7.07,53.85025596,4.444813742,5.159,2.689,79.63855911,NG
-12.12664,-25,-10.83273,134,2.091196,40.13085,4.713,-0.4113352,62.9785,1.665793,-7.898515,1.552182,58.54109,-0.7648513,6.551,40.36042,-0.2735651,4.55,2.55,58.30311,G
-37.2673,-31,-34.15318,143,2.565446,84.18493,3.15,0.1314949,155.6997,1.561829,-46.24237,1.43121,116.1916,-0.7989683,4.068,100.6055,0.1419848,2.574,2.091,126.035,G
-12.9569,-54,-9.492543,95,2.268507,22.37462,50.42,-0.1891841,93.50202,1.769886,-19.46134,1.897945,45.79414,-0.1416232,119.741,44.85813,0.01680144,108.608,3.389,56.39632,G
-39.86359,-56,-27.96963,187,2.618862,84.5465,5.044,0.3930449,90.19605,1.510718,-16.85374,3.081699,119.1247,-0.5428305,6.341,62.30178,-0.3648903,3.844,2.351,69.69566,NG
-36.47977,-53,-41.26326,88,2.797154,64.97849,4.663,-0.6795857,180.6539,1.013981,-41.12814,1.653489,116.7966,-0.960837,5.391,114.5937,6.932492,2.705,2.818,137.1448,G
-14.1906,-43,-14.42966,106,2.444287,42.50529,4.725,0.5098382,84.95514,1.986547,-13.97801,2.242209,59.76476,-0.7339115,6.852,66.18645,-0.4332236,4.962,3.007,62.51275,G
-43.18573,-28,-27.68839,118,1.620377,104.8281,3.938,-0.02475998,123.4775,2.158048,-34.36563,2.292247,132.7677,0.5529732,5.31,47.96625,-0.6812017,3.563,2.593,101.3979,G
-37.06434,-29,-31.19996,154,2.72485,55.49266,3.766,0.433659,59.58299,1.924046,-16.3511,2.180006,86.99523,-1.092825,5.614,79.13139,-0.1575117,4.164,2.743,49.38252,NG
-22.42147,-41,-23.07954,109,2.055251,61.13706,7.817,0.03730364,97.75308,1.405978,-18.29643,2.281887,74.25417,-0.9322908,9.313,60.66404,-0.1698081,5.063,3.982,70.04065,G
-18.44824,-27,-16.51198,135,2.082851,42.93385,6.762,-0.6111135,76.55995,2.158759,-20.745,1.810676,59.69871,-0.4162221,9.758,37.39599,0.8916055,7.035,5.038,61.49372,G
-10.54783,-31,-9.951856,159,1.902212,45.01001,6.943,-0.05813773,110.6043,2.142516,-15.60444,1.320211,60.41891,-0.3706957,8.679,34.41626,-0.218233,5.207,4.266,79.26285,G
-51.7249,-43,-50.35327,164,4.03269,93.49825,5.128,1.928949,69.3062,1.333617,-16.4879,3.629238,132.6849,-0.9663147,6.232,127.3316,0.8594736,3.541,2.409,58.22931,NG
-2.553568,-24,-6.40248,107,2.820211,29.48461,8.979,-0.2807127,52.20502,2.206599,-4.974191,1.554304,40.62142,-0.6387391,11.323,28.52629,-0.3235895,6.897,4.427,48.19949,G
-50.59892,-31,-49.12133,169,2.045563,90.16355,49.178,-0.288588,172.5293,2.110178,-50.73235,1.226783,126.3339,-1.173387,66.693,132.4869,1.821864,45.049,2.763,131.5077,G
-50.70944,-30,-41.88705,156,3.461803,87.24466,4.455,1.234646,78.60491,1.355006,-22.3581,2.427362,116.6912,-0.7377163,6.958,91.95227,0.2311236,5.345,3.342,67.06092,NG
-20.57576,18,-18.41187,38,2.110128,25.76286,3.267,-0.6917101,48.12636,1.131199,-16.19158,1.278494,35.93982,-0.2028481,4.227,24.50492,-0.42679,2.683,2.08,38.54082,NG
-31.63124,-23,-16.99242,120,2.507906,78.52122,5.664,0.8696097,115.493,1.667428,-20.1245,1.905374,103.5731,-0.2786144,8.01,56.3942,1.677235,5.664,4.126,79.28309,G
-39.74903,-24,-30.98973,130,2.080262,84.70277,6.594,0.2096753,120.1809,1.738976,-45.76492,1.204424,95.2894,-0.6693403,7.58,77.30286,-0.5554321,3.738,2.166,102.7916,G
-84.21711,64,-89.82854,213,2.098124,71.03061,7.217,-0.1483845,218.0117,0.9373614,-85.41485,2.012455,150.5134,-0.1487051,10.063,156.2324,10.29923,7.012,4.644,128.8682,NG
-34.35266,-27,-38.89698,128,3.548909,85.46178,4.278,0.5580618,74.26758,2.105637,-23.60471,2.244951,92.09251,-0.7971402,5.703,99.1189,0.2628761,3.772,2.462,69.14707,NG
-18.28858,-54,-18.84388,136,1.98737,53.95785,6.944,-0.4417155,88.43712,1.500199,-15.18087,2.261029,68.52789,-0.639261,8.372,43.99517,0.164606,4.676,4.555,65.04805,G
-47.95069,-41,-26.72643,170,2.344668,95.23398,5.292,0.433495,108.3627,1.911166,-22.38617,2.60787,119.5987,-1.173346,7.137,63.4524,-0.2521911,4.788,3.65,72.23192,NG
-26.96482,-31,-19.40293,156,2.028535,61.20925,4.403,0.08314398,58.85461,2.143685,-20.3176,2.368513,71.59726,-0.7637555,5.355,49.18565,-0.4940387,3.048,2.323,56.63899,NG
-49.9044,-31,-46.49062,138,2.089412,86.61545,12.975,-0.2567,185.9778,1.453537,-50.77279,1.374892,129.5187,-1.04636,13.668,111.6214,7.636959,4.298,3.776,133.8823,G
-6.694946,-26,-8.10814,115,1.583022,36.36566,4.783,-0.2371052,61.62794,1.694952,-17.60532,1.790217,52.28048,0.2032716,6.65,29.21413,-0.6760696,4.62,3.137,57.4293,G
-32.44775,-46,-18.71582,136,2.599843,67.53639,4.8,-0.06898474,92.88278,1.590635,-26.08864,2.432346,90.10952,-0.4355447,8.616,45.8324,1.778526,7.155,4.577,77.90204,NG
-32.79738,-25,-35.0502,169,1.983907,83.61065,4.888,-0.5187912,148.0826,1.49563,-48.00641,1.737617,111.2007,-0.3520786,5.855,84.92411,-0.2745584,3.222,2.045,126.4423,G
-43.1912,-26,-42.80607,129,2.236804,90.81607,4.709,-0.5676133,153.5252,1.379744,-47.44295,1.878178,120.4859,-0.9919844,5.368,133.6191,-0.2493944,2.577,2.292,133.2762,G
-54.26905,-50,-47.16979,155,3.190499,92.29741,3.36,0.5134439,96.2672,1.794694,-27.27505,3.033768,145.4083,-0.9547671,5.918,113.1844,0.2777965,4.872,2.173,85.68968,NG
-17.27092,-29,-17.21734,107,2.695579,42.30307,2.109,-0.3257207,97.55476,1.906589,-22.05784,1.443526,65.41076,-1.06376,2.983,59.9224,1.260866,2.109,2.109,73.77068,NG
-48.91679,-50,-30.79228,151,2.582703,61.72303,4.763,1.030581,71.93165,2.075927,-30.38762,1.873214,82.60209,-1.438373,5.97,75.65229,0.1123281,3.6,3.782,48.44432,NG
-26.45799,-30,-18.83238,146,2.360335,63.49862,3.57,0.4354854,63.13504,1.416953,-17.6309,2.558285,72.14225,-1.163723,5.406,51.07708,0.09918784,4.06,2.443,55.70347,NG
-20.08533,-46,-20.49226,119,2.976383,54.69565,4.953,0.7216364,77.07975,1.426842,-15.60997,2.452657,63.69568,-1.09163,6.034,43.64549,0.2990807,3.447,3.265,48.98816,G
-19.39244,-54,-9.632354,112,1.862243,51.79916,6.65,-0.7060325,161.278,2.024285,-23.31644,1.481842,75.61517,-0.7210582,8.172,41.33097,0.001384761,4.75,3.029,80.13707,G
2.478772,-21,-4.839815,120,2.397379,52.81469,10.85,-0.8080049,130.7653,1.674411,-11.40734,1.549554,88.58219,0.1921163,15.226,32.71618,-0.4124353,10.682,7.005,122.7849,NG
-54.41467,-46,-51.57122,149,3.952747,84.73833,3.492,1.096901,65.05275,1.312758,-15.63515,3.390859,125.2109,-1.019458,5.272,114.6068,-0.5888297,3.949,2.298,56.85525,NG
-34.40644,-31,-30.45429,132,2.004413,53.90278,3.489,-0.4545454,107.2968,1.358496,-31.94357,2.002219,84.81766,-0.7431032,4.816,73.91852,3.227459,3.319,2.669,85.64825,G
-43.64302,-34,-52.84637,110,2.227597,68.85951,4.753,-0.3036567,144.0159,2.143299,-43.32443,1.785955,101.5857,-0.3650302,6.78,99.25819,-0.4131198,4.836,2.091,112.659,G
-40.06248,-35,-44.6169,176,2.658081,84.32904,5.097,0.4431987,84.75681,1.725837,-22.22826,2.070209,123.7202,-1.461937,5.858,107.4716,-0.3264375,2.888,2.235,72.83005,G
-26.35375,-41,-21.9263,136,1.964854,63.12438,4.557,-0.4648595,117.7837,2.140885,-35.41623,1.585793,83.89687,0.5512306,5.368,41.07556,-0.1669248,2.837,2.869,99.46304,G
-28.87088,-28,-23.64649,132,2.535224,71.20262,5.833,-0.02204089,107.8991,1.97283,-26.91496,1.918868,86.14111,-0.8739453,7.562,64.69635,-0.5073712,4.813,3.221,79.5693,G
-31.35616,-46,-22.43984,152,3.406024,66.54371,5.022,0.9355945,54.14127,1.898948,-15.37405,2.921469,77.85525,-1.00695,6.848,62.78139,-0.2284357,4.657,2.936,48.56439,NG
-74.54229,-31,-78.47167,221,3.215912,47.35029,9.608,-0.7900065,250.2878,2.119883,-74.71687,1.379154,145.1752,-1.181913,11.041,158.3235,2.675815,5.44,2.938,127.1259,G
-12.76035,-37,-11.75723,133,2.081718,51.20589,8.81,-0.2763956,162.4533,1.805594,-19.47848,2.054396,87.51844,-0.5895424,9.199,63.42577,-0.4190211,2.644,3.622,116.1572,G
-23.28313,-28,-20.21637,150,1.607056,50.0105,4.13,-0.01801793,89.9124,1.937889,-26.19016,1.503129,64.46084,0.4073157,6.543,34.93762,-0.3161843,5.075,2.858,73.81696,NG
-17.04046,-39,-11.80694,93,2.297418,57.39366,4.021,-0.03685425,96.97673,1.706252,-15.33713,2.272,83.67727,-0.4899003,6.391,49.53434,-0.5765994,4.968,2.287,67.78449,G
-33.60668,-57,-25.33287,157,2.837724,61.42744,4.605,-0.3572511,179.2132,2.210998,-31.79431,2.192473,117.239,-1.000745,6.448,75.56598,1.995274,4.513,2.915,115.7739,G
-15.93194,-19,-43.01365,80,2.798563,58.55952,10.879,-0.4186586,96.3943,1.479262,-20.20327,1.334947,73.94946,-0.548286,14.09,91.87321,-0.6685552,8.954,4.152,90.16474,G
-29.21807,-21,-44.79575,110,3.387803,53.03569,7.317,0.6288404,71.16634,0.8394425,-19.3819,2.656396,77.70356,-1.205783,8.657,113.4852,0.5231862,4.627,2.366,57.31275,NG
-30.62444,-25,-20.80855,103,1.762769,77.26939,5.129,0.004126657,135.9478,1.852217,-33.27688,1.662469,109.6569,-0.3437909,6.785,64.73338,-0.5637282,4.442,3.027,121.9774,G
-0.8021216,-75,-5.177456,134,2.44211,51.70723,8.952,-0.2420152,212.3304,1.652878,-7.304941,1.670278,93.56745,-0.1931522,14.215,57.23842,-0.6334912,11.043,7.408,126.3135,G
-18.37824,-38,-12.01168,158,2.193308,49.0906,5.567,0.1279845,63.12935,2.035142,-19.49813,2.407802,65.94212,-0.1471664,7.737,34.21624,-0.08903785,5.372,3.322,57.85999,G
-45.26898,-25,-18.13492,127,2.275595,98.72545,5.048,-0.4274799,200.2307,2.1497,-47.87839,1.715695,125.6338,0.6778856,6.105,45.5985,19.62833,3.433,2.818,131.6097,G
-9.005291,-48,-7.948235,165,2.111852,45.2074,8.537,0.1252856,97.37629,1.805389,-9.266357,2.386071,67.32679,-1.032789,9.613,37.2606,1.217569,4.419,4.279,71.51382,G
-43.90631,-45,-29.50411,170,2.82672,59.85337,4.688,0.1821174,66.14354,1.908279,-25.30325,2.595429,83.80549,-0.9677479,6.656,67.52151,0.04501363,4.725,2.743,50.9939,G
-30.2525,-21,-14.16109,123,2.329762,82.04829,5.95,-0.133765,81.07669,2.269654,-24.86925,1.594669,85.89784,0.5008036,7.582,39.14974,-0.4693551,4.7,2.418,77.87361,G
-38.12761,-45,-39.6047,130,3.918509,80.92964,3.99,0.06825368,74.53332,1.951014,-13.36493,2.812162,114.8297,-1.666203,6.725,101.9632,0.09465807,5.413,2.893,62.13039,NG
-20.4466,-26,-18.76064,135,2.304843,50.4364,10.971,0.1236781,117.3429,2.115639,-25.98738,1.800662,74.94808,-0.298216,12.135,42.43005,-0.2060411,5.186,6.026,86.801,G
-36.63468,-38,-23.14879,158,2.616474,78.62777,3.407,0.261156,86.82018,1.794242,-15.48442,2.342773,114.7307,-0.8040296,6.025,68.68508,-0.4805158,4.97,2.607,69.93731,NG
-53.3362,-38,-27.08406,158,2.572065,99.42538,3.454,0.8620011,96.20424,2.015277,-30.97538,2.754428,121.7308,-1.009887,4.924,68.92079,0.2477885,3.509,2.134,78.01907,NG
-27.09494,-41,-24.65295,149,2.275218,51.24214,3.479,0.06911312,56.453,1.903619,-15.34728,2.234646,73.21137,-0.8342617,6.213,55.50225,-0.2626493,5.147,2.847,49.67152,NG
-39.35596,-54,-47.73474,132,3.946273,102.5523,2.975,0.9329681,82.42825,1.687942,-17.77316,2.675714,122.8569,-1.430174,4.333,116.5395,-0.545077,3.15,2.176,70.49027,NG
-25.76285,-47,-20.07475,135,1.956049,40.35677,4.395,-0.1423657,103.258,1.79674,-30.57898,1.520168,67.91834,-0.3568887,6.125,45.36673,-0.3210721,4.266,2.058,73.72615,G
-37.48182,-34,-35.18276,145,2.287842,82.01673,5.404,0.09306541,109.6516,1.416645,-30.44932,1.935425,97.96323,-0.3960539,6.12,83.66807,0.2148286,2.872,2.223,85.37487,G
-31.59349,-31,-23.36847,149,3.028133,68.88592,3.794,0.1998487,58.20711,1.906624,-19.55662,1.954087,82.88286,-0.5599958,4.762,60.0322,-0.2830449,2.879,2.031,55.1438,G
-33.09153,-28,-26.61815,172,2.317484,74.50539,3.825,0.34044,164.39,2.284794,-43.1225,1.395526,110.0282,-0.3201764,5.764,64.82332,-0.1738527,4.313,3.055,125.9654,G
-44.88837,-28,-29.93368,174,3.472544,61.45117,4.05,1.002281,59.37985,2.299476,-24.85747,2.241782,86.71209,-1.275246,5.862,75.59083,-0.5158289,4.238,2.075,47.42592,NG
-37.37009,-39,-28.71263,167,3.331807,68.42642,5.085,1.677883,103.1195,1.784982,-13.29425,2.852543,85.99332,-1.160074,6.837,71.67928,0.4631412,4.571,3.259,50.42633,G
-55.28317,-69,-52.51562,183,2.248142,74.624,3.564,-1.07064,180.9233,1.685019,-59.61086,1.700374,127.2838,-0.6690912,5.913,153.2385,4.885396,4.718,2.838,141.0639,NG
-20.24335,-74,-17.94018,117,1.758169,44.08943,8.467,-0.1863098,114.4008,1.595293,-29.19388,1.459562,65.48581,0.7082744,16.688,33.48009,1.262621,14.381,5.257,74.63593,G
-36.27933,-39,-26.5796,156,1.75813,51.48445,3.958,-0.05278622,146.2595,1.975942,-39.96468,2.049164,91.21153,0.588056,4.864,58.65648,11.57122,2.827,2.224,106.4901,G
-54.45511,-34,-26.7184,161,2.075249,83.56162,4.08,0.03907895,131.379,2.049019,-34.14148,1.967559,121.6229,-1.039901,6.937,73.18392,-0.1296933,5.61,2.825,95.90907,NG
-14.68446,-32,-14.06676,132,2.774545,34.3882,5.205,-0.3691229,88.29754,2.291246,-14.29257,2.072706,54.10999,-1.208926,7.101,36.79818,0.02028871,4.831,2.51,51.34002,G
-18.33924,-28,-14.30369,161,1.995468,43.35247,6.678,-0.05362723,73.31206,1.752962,-25.11519,2.193668,62.46118,0.3137488,9.624,30.03553,0.19033,6.93,4.79,64.8039,G
-31.81492,-42,-25.50844,151,2.457857,55.38691,4.83,-0.4751668,101.3272,1.421332,-26.02176,1.416934,77.83499,-0.1695458,6.604,45.57551,5.741366,4.503,3.644,66.57467,G
-26.66755,-42,-16.39124,149,2.176506,61.57954,4.471,-0.3151575,92.8453,2.090581,-19.79962,2.048666,104.8828,0.195488,7.929,49.94848,0.05950833,6.549,3.72,74.51353,G
-40.78023,-28,-35.37306,148,1.94531,79.97234,4.088,0.3681967,117.4996,1.941703,-37.17721,2.24662,105.1682,-0.8801872,5.301,75.7475,0.2206721,3.375,2.344,98.62398,G
-45.70472,-31,-37.69012,155,2.820544,108.155,3.184,0.4924329,118.2404,1.319919,-34.05406,2.546405,137.7362,-1.076377,4.431,78.85545,-0.1678846,3.082,2.135,101.3047,G
-53.02748,-33,-72.90312,145,3.46257,101.5848,5.13,0.5764285,96.92916,2.210415,-29.27058,2.061096,127.3964,-1.192735,7.427,164.453,0.2626155,5.37,4.297,81.73583,G
-27.40637,-50,-21.61026,139,1.829117,69.38465,3.423,0.1004558,109.8279,1.762022,-33.49838,1.553531,81.99374,0.6231876,5.683,45.74829,0.1484602,4.536,2.306,93.86739,G
-34.9278,-29,-16.41977,144,2.641777,57.07553,3.353,0.387614,61.01292,1.974265,-19.18273,2.203827,75.01328,-0.6852584,6.059,38.68586,-0.6468744,5.047,2.39,49.13882,NG
-33.72543,-28,-29.85859,128,2.293844,82.63402,5.25,0.4173819,172.3549,1.84948,-21.34781,2.098372,104.5406,-0.4089884,6.012,74.27208,1.847575,2.929,2.807,116.3471,G
-47.0564,-37,-35.58522,137,2.194903,86.83936,3.888,-0.004867614,117.7273,1.338289,-34.72299,1.579277,119.6779,-0.2680358,5.022,50.45202,0.9252743,3.178,2.203,92.52458,NG
-53.84931,36,-50.75445,185,1.683919,60.09097,12.401,-0.4533292,100.5369,1.235316,-38.13494,1.963605,88.35042,0.1459197,13.391,52.10464,3.01665,5.051,4.686,75.7436,NG
-34.33418,-21,-24.70133,113,2.419816,65.93176,4.45,-0.06476104,149.8566,1.951412,-44.01433,1.081657,89.38569,0.9000387,5.917,43.61757,4.476826,3.9,2.078,116.8052,NG
-10.47426,-22,-7.909091,156,2.108119,43.4235,4.917,0.151315,94.1275,1.49095,-18.54899,1.955932,59.08627,0.4522979,7.287,43.17308,0.07897023,5.378,3.789,85.0357,G
-50.70785,-34,-29.90222,174,2.502371,60.80549,5.528,1.051229,60.71933,2.176085,-21.14893,2.361345,93.24428,-0.6017846,6.672,63.69937,0.2629201,3.737,2.787,45.60857,NG
-44.75284,-52,-54.73699,159,3.629625,88.46377,3.281,1.367149,89.92386,1.648792,-17.76643,2.566614,120.2828,-1.612285,6.08,127.7654,-0.660707,5.119,2.487,71.84258,NG
-13.20957,-28,-13.05287,119,2.637312,41.82937,5.4,0.1845377,53.96441,2.274203,-13.81888,2.27986,49.11452,-1.098218,7.029,38.90053,-0.1163298,4.5,2.445,39.96933,G
-33.97329,-24,-30.52671,128,2.196959,90.24695,4.32,0.2871749,86.89175,1.620545,-29.44673,2.370263,99.46001,-0.5990233,5.436,56.07378,-0.3217646,3.3,2.011,80.85965,G
-43.24778,-32,-42.85203,139,2.259787,78.76711,3.15,-0.3501605,182.1874,1.636963,-49.02025,1.464943,109.4452,-0.3873476,4.815,85.21347,2.846897,3.642,2.509,126.5654,G
